Season,Round,Date,TeamHome,Result,TeamAway,Stadium,Referee,PlayersHome,RatingHome,PotentialHome,PlayersAway,RatingAway,PotentialAway
2016,35,29/04/2017,Las Palmas,0-5,Atlético de Madrid,Estadio de Gran Canaria,De Burgos Bengoetxea,"[['Javi Varas', 'Míchel Macedo', 'Bigas', 'David García', 'Dani Castellano', 'Tana', 'Halilović', 'Roque Mesa', 'Hernán', 'Jesé', 'Boateng'], ['Javi Castellano', 'Momo', 'Mateo García', 'Lizoain', 'David Simón', 'Lemos', 'Erik Expósito']]","[[78, 76, 78, 77, 75, 75, 77, 82, 72, 79, 79], [73, 73, 70, 73, 74, 77, 62]]","[[78, 77, 81, 77, 75, 76, 88, 82, 75, 85, 79], [73, 73, 82, 75, 75, 85, 74]]","[['Oblak', 'Giménez', 'Savić', 'Lucas Hernández', 'Filipe Luís', 'Gabi', 'Saúl', 'Koke', 'Gaitán', 'Gameiro', 'Griezmann'], ['Correa', 'Fernando Torres', 'Thomas', 'Moyá', 'Tiago', 'Cerci', 'Tachi']]","[[87, 83, 82, 76, 85, 82, 80, 84, 84, 83, 88], [79, 81, 76, 81, 81, 75, 73]]","[[91, 88, 86, 87, 85, 82, 88, 88, 84, 83, 92], [88, 81, 82, 81, 81, 75, 73]]"
2016,35,29/04/2017,Espanyol,0-3,Barcelona,Power8 Stadium,Undiano Mallenco,"[['Diego López', 'Javi López', 'Diego Reyes', 'David López', 'Aarón', 'Javi Fuego', 'Jurado', 'Víctor Sánchez', 'Piatti', 'Caicedo', 'Gerard Moreno'], ['Leo Baptistão', 'Marc Roca', 'Hernán Pérez', 'Roberto', 'Duarte', 'Diop', 'Navarro']]","[[82, 77, 77, 77, 73, 79, 78, 77, 78, 77, 77], [80, 74, 78, 79, 72, 76, 67]]","[[82, 77, 83, 78, 81, 79, 78, 77, 78, 77, 83], [85, 83, 78, 79, 79, 76, 77]]","[['Ter Stegen', 'Sergi Roberto', 'Umtiti', 'Piqué', 'Jordi Alba', 'André Gomes', 'Busquets', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['Mascherano', 'Cillessen', 'Denis Suárez', 'Arda Turan', 'Alcácer', 'Digne', 'Aleñá']]","[[83, 80, 82, 87, 86, 83, 86, 87, 92, 93, 92], [84, 81, 80, 84, 79, 79, 69]]","[[88, 85, 87, 87, 87, 89, 87, 87, 94, 93, 92], [84, 83, 87, 84, 85, 84, 84]]"
2016,35,30/04/2017,Osasuna,2-2,Deportivo de La Coruña,Estadio El Sadar,Hernández Hernández,"[['Sirigu', 'Buñuel', 'Steven Mondragón', 'Fausto', 'Oier', 'Clerc', 'Fuentes', 'Roberto Torres', 'Čaušić', 'Kodro', 'Sergio León'], ['De las Cuevas', 'Berenguer', 'Javier Flaño', 'Nauzet', 'Jaime', 'Fran Mérida', 'Olavide']]","[[80, 69, 61, 72, 75, 72, 72, 77, 71, 70, 76], [74, 73, 69, 71, 73, 73, 68]]","[[80, 79, 70, 74, 75, 77, 73, 78, 77, 78, 76], [74, 83, 69, 71, 74, 74, 78]]","[['Lux', 'Juanfran', 'Arribas', 'Albentosa', 'Luisinho', 'Fernando Navarro', 'Borges', 'Guilherme', 'Çolak', 'Bruno Gama', 'Andone'], ['Carles Gil', 'Marlos Moreno', 'John', 'Tytoń', 'Álex Bergantiños', 'Laure', 'Monsalve']]","[[75, 77, 75, 75, 76, 75, 78, 76, 79, 75, 78], [77, 71, 73, 76, 73, 74, 66]]","[[75, 77, 77, 76, 76, 75, 78, 78, 82, 75, 83], [82, 83, 78, 76, 73, 74, 72]]"
2016,35,30/04/2017,Betis,1-4,Alavés,Benito Villamarín,Ocón Arraiz,"[['Adán', 'Rafa Navarro', 'Mandi', 'Toșca', 'Pezzella', 'Durmisi', 'Dani Ceballos', 'Rubén Pardo', 'Joaquín', 'Rubén Castro', 'Álex Alegría'], ['Brašanac', 'Nahuel', 'Dani Giménez', 'Álex Martínez', 'Bruno', 'Petros', 'Cejudo']]","[[81, 70, 77, 67, 77, 73, 77, 77, 78, 81, 75], [73, 72, 70, 73, 78, 79, 76]]","[[81, 79, 82, 73, 83, 80, 85, 83, 78, 81, 82], [78, 81, 70, 76, 82, 80, 76]]","[['Ortolà', 'Vigaray', 'Feddal', 'Alexis', 'Rodrigo Ely', 'Raúl Carnero', 'Krstičić', 'Dani Torres', 'Romero', 'Christian Santos', 'Sobrino'], ['Katai', 'Edgar', 'Theo Hernández', 'Pacheco', 'Camarasa', 'Manu García', 'Deyverson']]","[[69, 71, 77, 76, 71, 74, 72, 77, 76, 73, 70], [74, 75, 74, 77, 76, 75, 76]]","[[79, 79, 78, 76, 76, 75, 75, 79, 80, 73, 77], [75, 78, 88, 84, 84, 75, 81]]"
2016,35,30/04/2017,Eibar,2-0,Leganés,Estadio Municipal de Ipurua,Álvarez Izquierdo,"[['Yoel', 'Capa', 'Lejeune', 'Ramis', 'Juncà', 'Adrián', 'Pedro León', 'Dani García', 'Inui', 'Rivera', 'Kike García'], ['Arbilla', 'Rubén Peña', 'Sergi Enrich', 'Gálvez', 'Mauro dos Santos', 'Nano', 'Areitio']]","[[74, 76, 79, 77, 75, 76, 78, 79, 78, 67, 73], [73, 74, 78, 76, 76, 72, 65]]","[[74, 81, 83, 77, 81, 76, 78, 81, 78, 79, 74], [73, 77, 79, 77, 77, 82, 77]]","[['Herrerín', 'Bustinza', 'Insua', 'Mantovani', 'Diego Rico', 'Rubén Pérez', 'Morán', 'Gabriel', 'Guerrero', 'Machís', 'El Zhar'], ['Bueno', 'Szymanowski', 'Luciano', 'Champagne', 'Tito', 'Alberto', 'Siovas']]","[[76, 72, 75, 76, 75, 76, 71, 77, 73, 73, 77], [73, 77, 74, 70, 74, 72, 75]]","[[76, 76, 80, 76, 81, 77, 77, 82, 76, 79, 77], [73, 77, 79, 70, 74, 75, 75]]"
2016,35,30/04/2017,Celta de Vigo,0-3,Athletic Club,Balaidos,Fernández Borbalán,"[['Sergio Álvarez', 'Lemos', 'Roncaglia', 'Sergi Gómez', 'Fontàs', 'Wass', 'Hjulsager', 'Jozabed', 'Marcelo Díaz', 'Beauvue', 'Bongonda'], ['Señé', 'Guidetti', 'Pape Cheikh', 'Iago Aspas', 'Pione Sisto', 'Jonny', 'Iván Villar']]","[[77, 69, 77, 77, 78, 80, 66, 77, 80, 74, 78], [70, 78, 66, 83, 74, 77, 64]]","[[77, 77, 77, 85, 80, 81, 76, 80, 80, 74, 84], [73, 82, 79, 83, 83, 83, 75]]","[['Kepa', 'De Marcos', 'Yeray', 'Laporte', 'Balenziaga', 'Raúl García', 'Lekue', 'Beñat', 'San José', 'Williams', 'Muniain'], ['Mikel Rico', 'Aduriz', 'Iturraspe', 'Iraizoz', 'Saborit', 'Bóveda', 'Susaeta']]","[[79, 81, 77, 84, 79, 81, 74, 82, 81, 80, 78], [75, 84, 81, 77, 69, 77, 78]]","[[86, 82, 83, 88, 79, 81, 82, 82, 82, 86, 83], [75, 84, 81, 77, 76, 77, 78]]"
2016,35,01/05/2017,Málaga,4-2,Sevilla,La Rosaleda,Martínez Munuera,"[['Kameni', 'Luis Muñoz', 'Llorente', 'Luis Hernández', 'Ricca', 'Ontiveros', 'Pablo Fornals', 'Recio', 'Jony', 'Camacho', 'Sandro'], ['Miguel Torres', 'Juankar', 'Keko', 'Michael Santos', 'Chori Castro', 'Boyko', 'José Rodríguez']]","[[81, 60, 78, 77, 75, 70, 77, 77, 78, 81, 77], [75, 74, 79, 72, 82, 78, 75]]","[[81, 70, 86, 78, 83, 83, 86, 81, 81, 84, 85], [75, 75, 82, 78, 82, 78, 80]]","[['Sergio Rico', 'Lenglet', 'Mercado', 'Pareja', 'Escudero', 'Kranevitter', 'Sarabia', ""N'Zonzi"", 'Ben Yedder', 'Franco Vázquez', 'Correa'], ['Vietto', 'Iborra', 'Jovetić', 'David Soria', 'Walter Montoya', 'Ganso', 'Rami']]","[[81, 75, 76, 72, 79, 77, 79, 83, 81, 82, 74], [79, 82, 80, 73, 72, 81, 82]]","[[86, 84, 76, 72, 80, 85, 83, 83, 84, 82, 83], [86, 82, 81, 81, 79, 82, 82]]"
2016,36,05/05/2017,Sevilla,1-1,Real Sociedad,Estadio Ramón Sánchez-Pizjuán,González González,"[['Sergio Rico', 'Mercado', 'Rami', 'Lenglet', 'Escudero', 'Sarabia', ""N'Zonzi"", 'Nasri', 'Franco Vázquez', 'Vitolo', 'Ben Yedder'], ['Iborra', 'Jovetić', 'Ganso', 'David Soria', 'Kranevitter', 'Krohn-Dehli', 'Pareja']]","[[81, 76, 82, 75, 79, 79, 83, 83, 82, 83, 81], [82, 80, 81, 73, 77, 82, 72]]","[[86, 76, 82, 84, 80, 83, 83, 83, 82, 83, 84], [82, 81, 82, 81, 85, 82, 72]]","[['Rulli', 'Odriozola', 'Raúl Navas', 'Iñigo Martínez', 'Yuri', 'Zurutuza', 'Xabi Prieto', 'Illarramendi', 'Oyarzabal', 'Carlos Vela', 'Juanmi'], ['Granero', 'Zubeldia', 'Canales', 'Toño Ramírez', 'Mikel González', 'Bautista']]","[[83, 69, 76, 81, 77, 78, 79, 79, 78, 71, 75], [76, 67, 79, 68, 76, 68]]","[[90, 77, 77, 85, 78, 78, 79, 80, 85, 71, 82], [76, 81, 82, 69, 76, 81]]"
2016,36,06/05/2017,Sporting de Gijón,1-0,Las Palmas,El Molinón,Jaime Latre,"[['Cuéllar', 'Douglas', 'Meré', 'Babin', 'Canella', 'Moi Gómez', 'Vesga', 'Sergio Álvarez', 'Čop', 'Burgui', 'Carlos Castro'], ['Carmona', 'Isma López', 'Xavi Torres', 'Mariño', 'Amorebieta', 'Víctor', 'Traoré']]","[[75, 72, 78, 74, 69, 74, 70, 77, 75, 74, 72], [72, 72, 71, 74, 75, 76, 75]]","[[75, 75, 84, 74, 69, 80, 77, 82, 76, 80, 78], [72, 73, 71, 77, 75, 77, 77]]","[['Javi Varas', 'David Simón', 'Bigas', 'Lemos', 'Dani Castellano', 'Mateo García', 'Roque Mesa', 'Momo', 'Montoro', 'Erik Expósito', 'Jonathan Viera'], ['Halilović', 'Hernán', 'Hélder Lopes', 'Lizoain', 'David García', 'Javi Castellano', 'Benito']]","[[78, 74, 78, 77, 75, 70, 82, 73, 71, 62, 82], [77, 72, 72, 73, 77, 73, 66]]","[[78, 75, 81, 85, 75, 82, 82, 73, 71, 74, 82], [88, 75, 72, 75, 77, 73, 78]]"
2016,36,06/05/2017,Atlético de Madrid,1-0,Eibar,Vicente Calderón,Fernández Borbalán,"[['Oblak', 'Godín', 'Lucas Hernández', 'Filipe Luís', 'Thomas', 'Gabi', 'Saúl', 'Koke', 'Gaitán', 'Carrasco', 'Griezmann'], ['Correa', 'Tiago', 'Fernando Torres', 'Moyá', 'Cerci', 'Gameiro']]","[[87, 88, 76, 85, 76, 82, 80, 84, 84, 84, 88], [79, 81, 81, 81, 75, 83, 66]]","[[91, 88, 87, 85, 82, 82, 88, 88, 84, 88, 92], [88, 81, 81, 81, 75, 83, 78]]","[['Yoel', 'Lejeune', 'Arbilla', 'Ramis', 'Juncà', 'Pedro León', 'Dani García', 'Inui', 'Escalante', 'Kike García', 'Sergi Enrich'], ['Gálvez', 'Rubén Peña', 'Adrián', 'Riesgo', 'Bebé', 'Rivera', 'Mauro dos Santos']]","[[74, 79, 73, 77, 75, 78, 79, 78, 78, 73, 78], [76, 74, 76, 75, 76, 67, 76]]","[[74, 83, 73, 77, 81, 78, 81, 78, 85, 74, 79], [77, 77, 76, 75, 77, 79, 77]]"
2016,36,06/05/2017,Barcelona,4-1,Villarreal,Camp Nou,Sánchez Martínez,"[['Ter Stegen', 'Sergi Roberto', 'Umtiti', 'Piqué', 'Digne', 'Iniesta', 'Busquets', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['André Gomes', 'Jordi Alba', 'Mascherano', 'Cillessen', 'Denis Suárez', 'Arda Turan', 'Alcácer']]","[[83, 80, 82, 87, 79, 88, 86, 87, 92, 93, 92], [83, 86, 84, 81, 80, 84]]","[[88, 85, 87, 87, 84, 88, 87, 87, 94, 93, 92], [89, 87, 84, 83, 87, 84]]","[['Andrés Fernández', 'Mario Gaspar', 'Álvaro', 'Musacchio', 'Jaume Costa', 'Soriano', 'Rodri', 'Manu Trigueros', 'Jonathan dos Santos', 'Bakambu', 'Soldado'], ['Sansone', 'Adrián López', 'Samu Castillejo', 'Barbosa', 'Rukavina', 'Bonera', 'Santos Borré']]","[[76, 81, 77, 83, 79, 80, 69, 82, 80, 81, 78], [79, 76, 81, 75, 77, 77, 75]]","[[76, 84, 79, 87, 79, 81, 81, 85, 81, 85, 78], [82, 76, 88, 75, 77, 77, 84]]"
2016,36,06/05/2017,Granada,0-4,Real Madrid,Estadio Nuevo Los Carmenes,Iglesias Villanueva,"[['Ochoa', 'Foulquier', 'Hongla', 'Ingason', 'Gastón Silva', 'Mallé', 'Angban', 'Krhin', 'Andreas Pereira', 'Cuenca', 'Ramos'], ['Entrena', 'Lombán', 'Agbo', 'Rui Silva', 'Boga', 'Atzili', 'Rubén Vezo']]","[[79, 71, 64, 71, 72, 66, 70, 72, 73, 72, 78], [62, 75, 72, 72, 72, 70, 75]]","[[79, 76, 71, 76, 78, 76, 78, 74, 81, 75, 78], [69, 75, 80, 80, 82, 75, 81]]","[['Casilla', 'Danilo', 'Nacho', 'Sergio Ramos', 'Coentrão', 'Lucas Vázquez', 'Kovačić', 'Casemiro', 'James Rodríguez', 'Morata', 'Asensio'], ['Isco', 'Mariano', 'Benzema', 'Rubén Yáñez', 'Kroos', 'Marcelo', 'Modrić']]","[[80, 79, 80, 89, 77, 82, 81, 83, 87, 82, 82], [84, 74, 86, 67, 88, 86, 89]]","[[80, 82, 82, 89, 77, 84, 87, 88, 92, 86, 89], [88, 82, 86, 75, 89, 86, 89]]"
2016,36,07/05/2017,Alavés,1-0,Athletic Club,Mendizorrotza,Martínez Munuera,"[['Pacheco', 'Kiko Femenía', 'Feddal', 'Rodrigo Ely', 'Theo Hernández', 'Manu García', 'Camarasa', 'Marcos Llorente', 'Deyverson', 'Edgar', 'Ibai Gómez'], ['Sobrino', 'Toquero', 'Alexis', 'Ortolà', 'Katai', 'Romero', 'Dani Torres']]","[[77, 74, 77, 71, 74, 75, 76, 76, 76, 75, 76], [70, 72, 76, 69, 74, 76, 77]]","[[84, 77, 78, 76, 88, 75, 84, 86, 81, 78, 76], [77, 72, 76, 79, 75, 80, 79]]","[['Kepa', 'De Marcos', 'Yeray', 'Laporte', 'Balenziaga', 'Raúl García', 'Beñat', 'San José', 'Williams', 'Muniain', 'Aduriz'], ['Mikel Rico', 'Sabin Merino', 'Lekue', 'Iraizoz', 'Saborit', 'Bóveda', 'Iturraspe']]","[[79, 81, 77, 84, 79, 81, 82, 81, 80, 78, 84], [75, 74, 74, 77, 69, 77, 81]]","[[86, 82, 83, 88, 79, 81, 82, 82, 86, 83, 84], [75, 77, 82, 77, 76, 77, 81]]"
2016,36,07/05/2017,Valencia,4-1,Osasuna,Camp de Mestalla,Clos Gómez,"[['Jaume', 'Montoya', 'João Cancelo', 'Garay', 'Mangala', 'Gayà', 'Carlos Soler', 'Parejo', 'Enzo Pérez', 'Nani', 'Zaza'], ['Rodrigo', 'Santi Mina', 'Medrán', 'Diego Alves', 'Aderlan Santos', 'Munir', 'Orellana']]","[[75, 77, 79, 83, 79, 79, 74, 81, 78, 83, 79], [77, 76, 76, 82, 76, 75, 81]]","[[79, 80, 86, 83, 82, 84, 81, 82, 78, 83, 82], [80, 83, 83, 82, 77, 82, 81]]","[['Sirigu', 'Buñuel', 'Vujadinović', 'Fausto', 'David García', 'Fuentes', 'Berenguer', 'Roberto Torres', 'Čaušić', 'Oriol Riera', 'Sergio León'], ['Olavide', 'De las Cuevas', 'Javier Flaño', 'Nauzet', 'Jaime', 'Clerc', 'Steven Mondragón']]","[[80, 69, 70, 72, 75, 72, 73, 77, 71, 73, 76], [68, 74, 69, 71, 73, 72, 61]]","[[80, 79, 70, 74, 82, 73, 83, 78, 77, 73, 76], [78, 74, 69, 71, 74, 77, 70]]"
2016,36,07/05/2017,Deportivo de La Coruña,1-2,Espanyol,Estadio Municipal de Riazor,Mateu Lahoz,"[['Lux', 'Juanfran', 'Arribas', 'Fernando Navarro', 'Edu Expósito', 'John', 'Borges', 'Guilherme', 'Çolak', 'Álex Bergantiños', 'Andone'], ['Fajr', 'Marlos Moreno', 'Carles Gil', 'Tytoń', 'Laure', 'Bruno Gama', 'Monsalve']]","[[75, 77, 75, 75, 64, 73, 78, 76, 79, 73, 78], [76, 71, 77, 76, 74, 75, 66]]","[[75, 77, 77, 75, 79, 78, 78, 78, 82, 73, 83], [76, 83, 82, 76, 74, 75, 72]]","[['Diego López', 'Navarro', 'Diego Reyes', 'David López', 'Víctor Álvarez', 'Javi Fuego', 'Jurado', 'Víctor Sánchez', 'Piatti', 'Leo Baptistão', 'Gerard Moreno'], ['Diop', 'Duarte', 'Marc Roca', 'Roberto', 'Caicedo', 'Hernán Pérez', 'Álvaro Vázquez']]","[[82, 67, 77, 77, 74, 79, 78, 77, 78, 80, 77], [76, 72, 74, 79, 77, 78, 73]]","[[82, 77, 83, 78, 80, 79, 78, 77, 78, 85, 83], [76, 79, 83, 79, 77, 78, 77]]"
2016,36,07/05/2017,Málaga,3-0,Celta de Vigo,La Rosaleda,Del Cerro Grande,"[['Kameni', 'Luis Hernández', 'Llorente', 'Miguel Torres', 'Ricca', 'Ontiveros', 'Pablo Fornals', 'Jony', 'Recio', 'Camacho', 'Sandro'], ['Juankar', 'Chori Castro', 'Keko', 'Boyko', 'Demichelis', 'Charles', 'Duda']]","[[81, 77, 78, 75, 75, 70, 77, 78, 77, 81, 77], [74, 82, 79, 78, 78, 77, 72]]","[[81, 78, 86, 75, 83, 83, 86, 81, 81, 84, 85], [75, 82, 82, 78, 78, 77, 72]]","[['Sergio Álvarez', 'Lemos', 'Cabral', 'Sergi Gómez', 'Planas', 'Señé', 'Jozabed', 'Marcelo Díaz', 'Pape Cheikh', 'Beauvue', 'Bongonda'], ['Guidetti', 'Roncaglia', 'Hjulsager', 'Hugo Mallo', 'Iago Aspas', 'Jonny', 'Iván Villar']]","[[77, 69, 80, 77, 75, 70, 77, 80, 66, 74, 78], [78, 77, 66, 80, 83, 77, 64]]","[[77, 77, 80, 85, 78, 73, 80, 80, 79, 74, 84], [82, 77, 76, 85, 83, 83, 75]]"
2016,36,08/05/2017,Leganés,4-0,Betis,Estadio Municipal de Butarque,Trujillo Suárez,"[['Herrerín', 'Tito', 'Insua', 'Siovas', 'Diego Rico', 'Gabriel', 'Timor', 'Rubén Pérez', 'Guerrero', 'El Zhar', 'Szymanowski'], ['Bueno', 'Luciano', 'Champagne', 'Bustinza', 'Machís', 'Morán', 'Samu García']]","[[76, 74, 75, 75, 75, 77, 76, 76, 73, 77, 77], [73, 74, 70, 72, 73, 71, 76]]","[[76, 74, 80, 75, 81, 82, 77, 77, 76, 77, 77], [73, 79, 70, 76, 79, 77, 77]]","[['Adán', 'Rafa Navarro', 'Pezzella', 'Toșca', 'Mandi', 'Álex Martínez', 'Rubén Pardo', 'Martin', 'Brašanac', 'Álex Alegría', 'Rubén Castro'], ['Cejudo', 'Joaquín', 'Dani Giménez', 'Bruno', 'Petros', 'Durmisi', 'Donk']]","[[81, 70, 77, 67, 77, 73, 77, 76, 73, 75, 81], [76, 78, 70, 78, 79, 73, 73]]","[[81, 79, 83, 73, 82, 76, 83, 78, 78, 82, 81], [76, 78, 70, 82, 80, 80, 73]]"
2016,37,13/05/2017,Espanyol,0-1,Valencia,Power8 Stadium,Ocón Arraiz,"[['Diego López', 'Navarro', 'Diego Reyes', 'David López', 'Aarón', 'Javi Fuego', 'Hernán Pérez', 'Jurado', 'Víctor Sánchez', 'Leo Baptistão', 'Gerard Moreno'], ['Melendo', 'Caicedo', 'Marc Roca', 'Duarte', 'Víctor Álvarez', 'Álvaro Vázquez', 'Andrés Prieto']]","[[82, 67, 77, 77, 73, 79, 78, 78, 77, 80, 77], [66, 77, 74, 72, 74, 73, 64]]","[[82, 77, 83, 78, 81, 79, 78, 78, 77, 85, 83], [79, 77, 83, 79, 80, 77, 74]]","[['Jaume', 'Montoya', 'Garay', 'Mangala', 'Gayà', 'Medrán', 'Parejo', 'Rodrigo', 'Nani', 'Orellana', 'Zaza'], ['Carlos Soler', 'Munir', 'Aderlan Santos', 'Diego Alves', 'Enzo Pérez', 'Santi Mina', 'Lato']]","[[75, 77, 83, 79, 79, 76, 81, 77, 83, 81, 79], [75, 75, 76, 82, 78, 76, 69]]","[[79, 80, 83, 82, 84, 83, 82, 80, 83, 81, 82], [81, 82, 77, 82, 78, 83, 79]]"
2016,37,13/05/2017,Osasuna,2-1,Granada,Estadio El Sadar,Bikandi Garrido,"[['Sirigu', 'Buñuel', 'Steven Mondragón', 'Vujadinović', 'Oier', 'Raoul Loé', 'Berenguer', 'Roberto Torres', 'Čaušić', 'Kodro', 'Sergio León'], ['Olavide', 'Clerc', 'Unai García', 'Mario', 'Oriol Riera', 'Rivière', 'Jaime']]","[[80, 69, 61, 70, 75, 72, 73, 77, 71, 70, 76], [68, 72, 72, 70, 73, 70, 73]]","[[80, 79, 70, 70, 75, 72, 83, 78, 77, 78, 76], [78, 77, 78, 72, 73, 71, 74]]","[['Ochoa', 'Foulquier', 'Hongla', 'Rubén Vezo', 'Lombán', 'Ingason', 'Angban', 'Krhin', 'Andreas Pereira', 'Boga', 'Ramos'], ['Mallé', 'Entrena', 'Agbo', 'Rui Silva', 'Samper', 'Cuenca', 'Jean Carlos']]","[[79, 71, 64, 75, 75, 71, 70, 72, 73, 72, 78], [66, 62, 72, 72, 74, 72, 65]]","[[79, 76, 71, 81, 75, 76, 78, 74, 81, 82, 78], [76, 69, 80, 80, 82, 75, 72]]"
2016,37,14/05/2017,Alavés,3-1,Celta de Vigo,Mendizorrotza,Munuera Montero,"[['Pacheco', 'Vigaray', 'Feddal', 'Alexis', 'Theo Hernández', 'Manu García', 'Dani Torres', 'Katai', 'Deyverson', 'Sobrino', 'Toquero'], ['Romero', 'Edgar', 'Marcos Llorente', 'Ortolà', 'Raúl Carnero', 'Ibai Gómez', 'Kiko Femenía']]","[[77, 71, 77, 76, 74, 75, 77, 74, 76, 70, 72], [76, 75, 77, 69, 74, 76, 74]]","[[84, 79, 78, 76, 88, 75, 79, 75, 81, 77, 72], [80, 78, 86, 79, 75, 76, 77]]","[['Iván Villar', 'Fontàs', 'Roncaglia', 'Sergi Gómez', 'Planas', 'Wass', 'Jozabed', 'Marcelo Díaz', 'Beauvue', 'Pione Sisto', 'Bongonda'], ['Pablo Hernández', 'Iago Aspas', 'Jonny', 'Sergio Álvarez', 'Hjulsager', 'Cabral', 'Señé']]","[[64, 78, 77, 77, 75, 80, 77, 80, 74, 74, 78], [80, 83, 77, 77, 66, 80, 70]]","[[75, 80, 77, 85, 78, 81, 80, 80, 74, 83, 84], [80, 83, 83, 77, 76, 80, 73]]"
2016,37,14/05/2017,Betis,1-1,Atlético de Madrid,Benito Villamarín,Álvarez Izquierdo,"[['Adán', 'Rafa Navarro', 'Pezzella', 'Bruno', 'Durmisi', 'Brašanac', 'Dani Ceballos', 'Martin', 'Petros', 'Joaquín', 'Rubén Castro'], ['Cejudo', 'Álex Martínez', 'Nahuel', 'Dani Giménez', 'Rubén Pardo', 'Toșca', 'Mandi']]","[[81, 70, 77, 78, 73, 73, 77, 76, 79, 78, 81], [76, 73, 72, 70, 77, 68, 77]]","[[81, 79, 83, 82, 80, 78, 85, 78, 80, 78, 81], [76, 76, 81, 70, 83, 74, 82]]","[['Oblak', 'Giménez', 'Savić', 'Lucas Hernández', 'Filipe Luís', 'Gabi', 'Saúl', 'Koke', 'Gameiro', 'Carrasco', 'Griezmann'], ['Fernando Torres', 'Thomas', 'Gaitán', 'Moyá', 'Tiago', 'Correa']]","[[87, 83, 82, 76, 85, 82, 80, 84, 83, 84, 88], [81, 76, 84, 81, 81, 79]]","[[91, 88, 86, 87, 85, 82, 88, 88, 83, 88, 92], [81, 82, 84, 81, 81, 88]]"
2016,37,14/05/2017,Eibar,0-1,Sporting de Gijón,Estadio Municipal de Ipurua,Martínez Munuera,"[['Riesgo', 'Capa', 'Lejeune', 'Gálvez', 'Juncà', 'Adrián', 'Pedro León', 'Dani García', 'Inui', 'Escalante', 'Sergi Enrich'], ['Rivera', 'Bebé', 'Kike García', 'Yoel', 'Ramis', 'Rubén Peña', 'Mauro dos Santos']]","[[75, 76, 79, 76, 75, 76, 78, 79, 78, 78, 78], [67, 76, 73, 74, 77, 74, 76]]","[[75, 81, 83, 77, 81, 76, 78, 81, 78, 85, 79], [79, 77, 74, 74, 77, 77, 77]]","[['Cuéllar', 'Douglas', 'Meré', 'Babin', 'Canella', 'Moi Gómez', 'Vesga', 'Carmona', 'Sergio Álvarez', 'Čop', 'Burgui'], ['Amorebieta', 'Isma López', 'Xavi Torres', 'Mariño', 'Víctor', 'Traoré', 'Carlos Castro']]","[[75, 72, 78, 74, 69, 74, 70, 72, 77, 75, 74], [75, 71, 71, 74, 75, 75, 72]]","[[75, 75, 84, 74, 69, 80, 77, 72, 82, 76, 80], [75, 72, 71, 77, 76, 77, 78]]"
2016,37,14/05/2017,Las Palmas,1-4,Barcelona,Estadio de Gran Canaria,González González,"[['Javi Varas', 'Míchel Macedo', 'Bigas', 'Lemos', 'Hélder Lopes', 'Roque Mesa', 'Momo', 'Montoro', 'Jonathan Viera', 'Jesé', 'Boateng'], ['Hernán', 'Halilović', 'Javi Castellano', 'Lizoain', 'David García', 'Aythami', 'Mateo García']]","[[77, 76, 78, 77, 72, 82, 73, 71, 82, 79, 79], [72, 77, 73, 73, 77, 76, 71]]","[[77, 77, 81, 85, 72, 82, 73, 71, 82, 85, 79], [75, 88, 73, 75, 77, 76, 83]]","[['Ter Stegen', 'Marlon', 'Umtiti', 'Digne', 'Jordi Alba', 'Iniesta', 'Busquets', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['Denis Suárez', 'Alcácer', 'André Gomes', 'Cillessen', 'Arda Turan', 'Mascherano', 'Aleñá']]","[[83, 73, 82, 79, 86, 88, 86, 87, 92, 93, 92], [80, 79, 83, 81, 84, 84, 69]]","[[88, 83, 87, 84, 87, 88, 87, 87, 94, 93, 92], [87, 85, 89, 83, 84, 84, 84]]"
2016,37,14/05/2017,Villarreal,0-0,Deportivo de La Coruña,Estadio de la Cerámica,Gil Manzano,"[['Andrés Fernández', 'Mario Gaspar', 'Bonera', 'Álvaro', 'Jaume Costa', 'Bruno Soriano', 'Manu Trigueros', 'Jonathan dos Santos', 'Samu Castillejo', 'Bakambu', 'Soldado'], ['Rodri', 'Adrián López', 'Sansone', 'Barbosa', 'José Ángel', 'Rukavina', 'Santos Borré']]","[[76, 81, 77, 77, 79, 84, 82, 80, 81, 81, 78], [69, 76, 79, 75, 74, 77, 75]]","[[76, 84, 77, 79, 79, 84, 85, 81, 88, 85, 78], [81, 76, 82, 75, 75, 77, 84]]","[['Lux', 'Juanfran', 'Arribas', 'Albentosa', 'Fernando Navarro', 'John', 'Borges', 'Guilherme', 'Carles Gil', 'Çolak', 'Andone'], ['Mosquera', 'Bruno Gama', 'Fajr', 'Tytoń', 'Álex Bergantiños', 'Marlos Moreno', 'Laure']]","[[75, 77, 75, 75, 75, 73, 78, 76, 77, 79, 78], [77, 75, 76, 76, 73, 71, 74]]","[[75, 77, 77, 76, 75, 78, 78, 78, 82, 82, 83], [77, 75, 76, 76, 73, 83, 74]]"
